ESTRATÉGIA ASSIMETRIA DE BAIXA;ASSIMETRIA ONLY;ENTROPIA ONLY;ESTRATÉGIA COM ASSIMETRIA DE ALTA;Data
1,137759796;1,134778184;1,161487258;0,985966735;25/10/2012
1,137535671;1,135658605;1,160908719;0,981447462;26/10/2012
1,143832705;1,138228167;1,164740657;0,983667613;29/10/2012
1,148148336;1,141300517;1,168911205;0,988185415;30/10/2012
1,146228441;1,138366083;1,163668714;0,990101873;31/10/2012
1,159603714;1,15638976;1,180867097;1,008024725;01/11/2012
1,159054687;1,154688147;1,181695813;1,002545918;05/11/2012
1,164908654;1,161701235;1,184075192;1,006221338;06/11/2012
1,15388659;1,147349556;1,172658409;0,995955821;07/11/2012
1,144255048;1,136152894;1,164602491;0,97937699;08/11/2012
1,140669197;1,130881608;1,156428662;0,975196414;09/11/2012
1,130051091;1,120312186;1,144224046;0,967833452;12/11/2012
1,134331729;1,128507016;1,151214407;0,974768999;13/11/2012
1,124626084;1,115633063;1,145108292;0,96357173;14/11/2012
1,142343103;1,127596283;1,160165565;0,954625348;16/11/2012
1,152153741;1,131632071;1,171856726;0,952337666;19/11/2012
1,158529632;1,12953151;1,173721061;0,939655529;21/11/2012
1,163346569;1,131036962;1,175664469;0,94148583;22/11/2012
1,17446709;1,14672487;1,195211351;0,958771655;23/11/2012
1,166988961;1,137411482;1,189876322;0,955182798;26/11/2012
1,163159211;1,131667978;1,183475955;0,949760425;27/11/2012
1,163006952;1,131806838;1,187141413;0,953138207;28/11/2012
1,162332894;1,132204359;1,192273283;0,958738175;29/11/2012
1,18167035;1,157861917;1,206632899;0,97420481;30/11/2012
1,183454963;1,159645753;1,203249466;0,97950049;03/12/2012
1,179535125;1,157822602;1,199693254;0,975962016;04/12/2012
1,182836272;1,166858513;1,203260968;0,970312309;05/12/2012
1,184710588;1,167812539;1,207317529;0,975923573;06/12/2012
1,193038079;1,173683162;1,209021463;0,980093482;07/12/2012
1,192372334;1,17544573;1,21399415;0,990572236;10/12/2012
1,201319099;1,184069335;1,225867567;0,998716088;11/12/2012
1,205861878;1,185099021;1,22856061;1,000258969;12/12/2012
1,198348142;1,182120989;1,224948118;0,994588013;13/12/2012
1,204677895;1,189076053;1,223121661;0,992004686;14/12/2012
1,202888492;1,187959487;1,227849445;1,001031161;17/12/2012
1,20967319;1,196672078;1,233862898;1,006487883;18/12/2012
1,217604592;1,205959089;1,23964926;1,014008281;19/12/2012
1,223212695;1,210332466;1,238772954;1,013684703;20/12/2012
1,220683995;1,20560426;1,240115477;1,008548397;21/12/2012
1,218561651;1,202298348;1,235956779;1,001019836;26/12/2012
1,219656605;1,203630776;1,239834668;0,999980138;27/12/2012
1,221597605;1,207888373;1,244705402;1,004873198;28/12/2012
1,236586252;1,22277658;1,262313823;1,024374103;02/01/2013
1,242963764;1,230712664;1,271657203;1,028843395;03/01/2013
1,236902699;1,222025379;1,266543254;1,020598579;04/01/2013
1,228918051;1,215898033;1,252576839;1,005628696;07/01/2013
1,225829856;1,213250499;1,246837074;0,996276665;08/01/2013
1,24297409;1,226704313;1,260798165;1,007817731;09/01/2013
1,237870013;1,225204458;1,260054778;1,010967971;10/01/2013
1,24055203;1,224194456;1,264675851;1,009003554;11/01/2013
1,244801202;1,228710437;1,266236322;1,01061472;14/01/2013
1,236763101;1,221833543;1,257299892;1,003010013;15/01/2013
1,248453492;1,231627279;1,269064604;1,006779942;16/01/2013
1,255511472;1,239082243;1,277197554;1,013454461;17/01/2013
1,257394239;1,241372329;1,273206256;1,010497655;18/01/2013
1,259412914;1,244139628;1,277559554;1,018183675;21/01/2013
1,261351243;1,243767445;1,278223079;1,01818983;22/01/2013
1,262465635;1,245471451;1,281537379;1,023431278;23/01/2013
1,252220713;1,23379281;1,275515822;1,023177711;24/01/2013
1,238516813;1,221428977;1,25884981;1,01134503;28/01/2013
1,236827664;1,221411694;1,262320693;1,013847431;29/01/2013
1,228607459;1,210588626;1,255978845;1,005745964;30/01/2013
1,238786649;1,225728456;1,266879988;1,017507502;31/01/2013
1,245678055;1,231924471;1,265958531;1,017479118;01/02/2013
1,246043321;1,232748001;1,261016303;1,008840494;04/02/2013
1,248005099;1,236679078;1,263800678;1,013911327;05/02/2013
1,246829649;1,234708423;1,258850176;1,00536053;06/02/2013
1,241450114;1,226540498;1,255957085;0,999430472;07/02/2013
1,239630735;1,223690164;1,255820731;0,999331896;08/02/2013
1,236142829;1,223343402;1,258773749;1,002119993;13/02/2013
1,242190803;1,226421742;1,259751119;0,998721283;14/02/2013
1,240744124;1,223210964;1,261629884;1,006556941;15/02/2013
1,236766222;1,215670356;1,264202111;1,008862935;18/02/2013
1,239183542;1,215149549;1,264180966;1,004490132;19/02/2013
1,234617305;1,206280284;1,253868472;0,988780502;20/02/2013
1,23542972;1,207048543;1,252409429;0,983327184;21/02/2013
1,242432562;1,21236905;1,261308914;0,995044854;22/02/2013
1,240782076;1,21352936;1,259957032;0,993335325;25/02/2013
1,247698617;1,221038017;1,263826564;0,992423927;26/02/2013
1,241984985;1,217292763;1,260377118;0,992015403;27/02/2013
1,262862401;1,234415489;1,275531015;0,9955687;28/02/2013
1,259378209;1,22605444;1,273644888;0,995712912;01/03/2013
1,253426426;1,216535189;1,272782872;0,994256956;04/03/2013
1,252975292;1,214965121;1,273202917;0,991540819;05/03/2013
1,264463428;1,232440168;1,288133497;1,012460233;06/03/2013
1,26661326;1,23668181;1,291110101;1,023429974;07/03/2013
1,26679667;1,237889763;1,294256453;1,028553759;08/03/2013
1,258188635;1,234575019;1,2910496;1,027999512;11/03/2013
1,260284747;1,233222711;1,293013696;1,025242308;12/03/2013
1,257786534;1,227175466;1,289040468;1,021168186;13/03/2013
1,2570098;1,225527289;1,287430189;1,022355634;14/03/2013
1,244640394;1,21345472;1,281967107;1,018982311;15/03/2013
1,240315504;1,209289586;1,278828037;1,01863333;18/03/2013
1,231553026;1,198468636;1,268575353;1,01031841;19/03/2013
1,224754456;1,190363477;1,264257401;1,008703562;20/03/2013
1,217236665;1,181096443;1,254727294;0,999285719;21/03/2013
1,206627254;1,171063297;1,250801073;0,9956649;22/03/2013
1,211000189;1,173758676;1,248421177;0,987664022;25/03/2013
1,223610481;1,188984761;1,265725944;1,0019614;26/03/2013
1,232002588;1,197027929;1,277956775;1,00839336;27/03/2013
1,227655795;1,196779588;1,278538884;1,011215933;28/03/2013
1,218410023;1,190036223;1,272514842;1,011037382;01/04/2013
1,213137269;1,182934932;1,267685942;1,006016945;02/04/2013
1,214713791;1,185587745;1,27340263;1,012785964;03/04/2013
1,203470591;1,174512404;1,258449877;0,99796357;04/04/2013
1,203638493;1,182119242;1,25743777;1,001487978;05/04/2013
1,207989568;1,183997287;1,26245975;1,003714912;08/04/2013
1,209493407;1,18657702;1,265862056;1,017597285;09/04/2013
1,220736318;1,197885965;1,277101081;1,024960186;10/04/2013
1,213598544;1,19054188;1,273196742;1,019809194;11/04/2013
1,200866342;1,178623736;1,262550655;1,01264914;12/04/2013
1,175731812;1,151813088;1,23639931;0,99326824;15/04/2013
1,193143706;1,170339157;1,25872628;1,010694638;16/04/2013
1,18625708;1,163586291;1,24830059;0,987829207;17/04/2013
1,191996357;1,173154911;1,253045465;0,989058562;18/04/2013
1,205230011;1,188175181;1,264966364;0,999656729;19/04/2013
1,204249224;1,185028321;1,263797779;1,002336994;22/04/2013
1,214732255;1,19855998;1,27929144;1,022079223;23/04/2013
1,215872077;1,197098589;1,275495749;1,018508708;24/04/2013
1,223259763;1,203088666;1,278293661;1,008650787;25/04/2013
1,222545125;1,20249124;1,277581455;1,007989641;26/04/2013
1,21013601;1,191260342;1,274656062;1,005190634;29/04/2013
1,235778684;1,215002655;1,304293903;1,028910831;30/04/2013
1,229497676;1,206291365;1,295551996;1,022967776;02/05/2013
1,230344462;1,208113684;1,301911157;1,021452371;03/05/2013
1,223709913;1,204054401;1,299813512;1,01853307;06/05/2013
1,233737122;1,216121506;1,311352604;1,032772024;07/05/2013
1,240469152;1,223049924;1,310672051;1,025980559;08/05/2013
1,244916636;1,22678058;1,315685355;1,023829593;09/05/2013
1,244412609;1,226060227;1,31758739;1,022597131;10/05/2013
1,23912351;1,220889289;1,314528069;1,014238949;13/05/2013
1,249961963;1,230671665;1,320669693;1,014539912;14/05/2013
1,259406806;1,238029415;1,329883529;1,018927861;15/05/2013
1,255370189;1,236380191;1,329745075;1,02696309;16/05/2013
1,266310346;1,248430312;1,339293444;1,028457088;17/05/2013
1,272284978;1,255654528;1,343161475;1,031114367;20/05/2013
1,275622319;1,258295728;1,347027303;1,047329195;21/05/2013
1,286757083;1,269821978;1,355674271;1,054460952;22/05/2013
1,280228738;1,263126905;1,348172091;1,043970851;23/05/2013
1,283244133;1,265501415;1,352034683;1,042386503;24/05/2013
1,278020486;1,262012133;1,350403413;1,046984326;27/05/2013
1,282181746;1,266285859;1,353382286;1,047079684;28/05/2013
1,265472284;1,248332597;1,338331019;1,034127171;29/05/2013
1,254445565;1,236124987;1,325364346;1,027470361;31/05/2013
1,239609055;1,222036958;1,315665572;1,019439122;03/06/2013
1,238086546;1,218605077;1,315000145;1,019028638;04/06/2013
1,215250821;1,195031058;1,301804207;1,009767637;05/06/2013
1,212726166;1,192451429;1,292533201;1,00575043;06/06/2013
1,195110785;1,174584974;1,278047951;0,997475179;07/06/2013
1,193021615;1,173795294;1,272799086;0,991050713;10/06/2013
1,170281873;1,150250723;1,251525856;0,969040546;11/06/2013
1,163594069;1,142044177;1,246737065;0,95932258;12/06/2013
1,168997252;1,147415376;1,258133212;0,968190329;13/06/2013
1,15927887;1,137846479;1,246899032;0,954798598;14/06/2013
1,165752036;1,144370846;1,251589342;0,957642019;17/06/2013
1,165196096;1,142588595;1,242457636;0,953730908;18/06/2013
1,139588467;1,116516524;1,216756827;0,931225086;19/06/2013
1,129894529;1,106577058;1,20452171;0,917560072;20/06/2013
1,116099014;1,094320812;1,184672503;0,897986101;21/06/2013
1,096830746;1,075636108;1,17030904;0,885784238;24/06/2013
1,107686554;1,086037948;1,181697332;0,901264347;25/06/2013
1,126528324;1,103117701;1,200830937;0,908735091;26/06/2013
1,148089712;1,12296351;1,221282672;0,922675214;27/06/2013
1,150974052;1,127411362;1,220768985;0,923133607;28/06/2013
1,149898698;1,128847139;1,215339771;0,923382673;01/07/2013
1,11753009;1,096792047;1,181155955;0,891511489;02/07/2013
1,111802636;1,093698572;1,175074972;0,883237057;03/07/2013
1,121661935;1,103753859;1,191887277;0,896566072;04/07/2013
1,116711673;1,096680014;1,186844973;0,889632031;05/07/2013
1,117672138;1,0960812;1,192937367;0,890544;08/07/2013
1,126913196;1,104238812;1,201312305;0,898538428;10/07/2013
1,152118645;1,130417482;1,221151683;0,918052559;11/07/2013
1,142397474;1,119013585;1,209170214;0,908804697;12/07/2013
1,155682995;1,13123935;1,216758547;0,925497875;15/07/2013
1,154376333;1,131192956;1,214722888;0,926353711;16/07/2013
1,166616156;1,144552992;1,21912336;0,930126145;17/07/2013
1,162933193;1,143567897;1,223025459;0,933106051;18/07/2013
1,158300941;1,139260975;1,224001592;0,930853016;19/07/2013
1,172686115;1,152319845;1,24144222;0,941616637;22/07/2013
1,1776378;1,158818461;1,246911499;0,945891231;23/07/2013
1,168984889;1,151908597;1,23936013;0,938455701;24/07/2013
1,171891534;1,156018356;1,243246695;0,943166883;25/07/2013
1,171891534;1,156018356;1,243246695;0,943166883;26/07/2013
1,170816912;1,154208734;1,24745268;0,94624997;29/07/2013
1,176280885;1,15611336;1,247743973;0,940711549;30/07/2013
1,180474202;1,161445041;1,247399737;0,93599493;31/07/2013
1,197106169;1,175738891;1,262392498;0,94403888;01/08/2013
1,193443804;1,17264384;1,25514412;0,935618394;02/08/2013
1,186711911;1,165693181;1,256667654;0,935842294;05/08/2013
1,167365863;1,146482822;1,241414974;0,922977717;06/08/2013
1,160723893;1,138093867;1,234180564;0,918175386;07/08/2013
1,180129324;1,15816289;1,250129402;0,930315494;08/08/2013
1,19204781;1,169316102;1,255436286;0,936063902;09/08/2013
1,19766889;1,173629361;1,254276238;0,932533357;12/08/2013
1,206770675;1,181660357;1,261146079;0,939181702;13/08/2013
1,197281252;1,170065878;1,25393591;0,933447073;14/08/2013
1,186397357;1,161183782;1,240489712;0,923094866;15/08/2013
1,183554262;1,158863855;1,237147525;0,925077543;16/08/2013
1,172394369;1,148354307;1,216511971;0,909859327;19/08/2013
1,157836391;1,137192939;1,201808313;0,900285173;20/08/2013
1,152647816;1,131590412;1,198886717;0,893764439;21/08/2013
1,158438084;1,136016412;1,206190496;0,893918567;22/08/2013
1,181109786;1,158086265;1,223060198;0,904135907;23/08/2013
1,167305063;1,14596991;1,21136035;0,897557766;26/08/2013
1,148637194;1,131001289;1,194482645;0,885309376;27/08/2013
1,14830992;1,13081257;1,194499213;0,882964222;28/08/2013
1,163401687;1,146294819;1,204338143;0,892224216;29/08/2013
1,184350334;1,164651975;1,217958332;0,90149885;30/08/2013
1,194651988;1,175851396;1,233618026;0,912711359;02/09/2013
1,177280899;1,158649689;1,215278288;0,902781583;03/09/2013
1,189398201;1,172408957;1,22268589;0,904377102;04/09/2013
1,198736338;1,180699537;1,233953605;0,91458157;05/09/2013
1,212617836;1,194424781;1,247659482;0,926102648;06/09/2013
1,239060227;1,223580681;1,276124065;0,944772941;09/09/2013
1,242075125;1,225300239;1,274388773;0,940519839;10/09/2013
1,23961748;1,222204946;1,27010563;0,934745172;11/09/2013
1,235909645;1,217969267;1,267507106;0,933912906;12/09/2013
1,241448458;1,225048607;1,271959071;0,9445369;13/09/2013
1,241389595;1,224400433;1,273383343;0,948210232;16/09/2013
1,243968851;1,228527541;1,275325572;0,955737969;17/09/2013
1,265638789;1,251908243;1,30042731;0,975326417;18/09/2013
1,264449444;1,249924306;1,298074774;0,976778061;19/09/2013
1,251015389;1,237345705;1,284810281;0,961235547;20/09/2013
1,262492552;1,246812746;1,29460998;0,96629923;23/09/2013
1,264511918;1,248668484;1,298070862;0,969364947;24/09/2013
1,262181081;1,246169462;1,296806409;0,970142053;25/09/2013
1,257577502;1,242393489;1,2954842;0,968007095;26/09/2013
1,257944931;1,244449462;1,299229791;0,973494818;27/09/2013
1,242506805;1,227441656;1,278904221;0,959195778;30/09/2013
1,260206106;1,243117532;1,289510863;0,963856761;01/10/2013
1,258918935;1,24169821;1,294930013;0,964284349;02/10/2013
1,249947716;1,232544876;1,287409174;0,960223917;03/10/2013
1,257596336;1,241398652;1,292691563;0,962088847;04/10/2013
1,262652539;1,24636007;1,297934151;0,96518091;07/10/2013
1,262228046;1,245502658;1,297868318;0,965425851;08/10/2013
1,278453032;1,261644301;1,307142061;0,971672846;09/10/2013
1,292120246;1,274127521;1,316086676;0,980436673;10/10/2013
1,297479195;1,28061847;1,322778162;0,984576344;11/10/2013
1,305086433;1,287814801;1,327448573;0,988965288;14/10/2013
1,306626002;1,288146287;1,327661563;0,983030719;15/10/2013
1,305791061;1,285527685;1,326597233;0,98790401;16/10/2013
1,308835482;1,286814287;1,325977741;0,98838634;17/10/2013
1,316408023;1,294981807;1,333890674;0,992978327;18/10/2013
1,31806528;1,297915614;1,337180734;0,993169497;21/10/2013
1,324515679;1,302836811;1,341777096;0,998297604;22/10/2013
1,306958819;1,28702006;1,324408827;0,985101027;23/10/2013
1,30544404;1,285285915;1,317230457;0,976801393;24/10/2013
1,30938681;1,290548085;1,315138743;0,973353192;25/10/2013
1,30764309;1,28670126;1,317505366;0,979259401;28/10/2013
1,308869243;1,287617331;1,315615623;0,979936536;29/10/2013
1,311168505;1,291271679;1,320626666;0,98045173;30/10/2013
1,313053699;1,29508718;1,322562901;0,98207794;31/10/2013
1,312916519;1,294396445;1,315715398;0,971116961;01/11/2013
1,313172149;1,295620391;1,315894186;0,977488558;04/11/2013
1,308101288;1,289547451;1,308997402;0,969088528;05/11/2013
1,295305481;1,275612765;1,297859629;0,950581681;06/11/2013
1,292553531;1,27181922;1,290306353;0,945024487;07/11/2013
1,275696279;1,257285831;1,274907907;0,930740951;08/11/2013
1,280593002;1,263231131;1,277963984;0,933273633;11/11/2013
1,269848732;1,252075298;1,269230444;0,925911859;12/11/2013
1,279398663;1,262338039;1,281091892;0,930731251;13/11/2013
1,304775761;1,28604504;1,302870591;0,944601797;14/11/2013
1,313816951;1,294940906;1,311710591;0,950630322;18/11/2013
1,294390586;1,275566372;1,293611201;0,931213084;19/11/2013
1,288818588;1,271765345;1,286455832;0,932317152;21/11/2013
1,289650226;1,275041598;1,286657545;0,935012861;22/11/2013
1,288626553;1,271303957;1,287031936;0,932781784;25/11/2013
1,297898348;1,279727777;1,296357374;0,942119948;26/11/2013
1,308057129;1,288126889;1,300729872;0,945117733;27/11/2013
1,305551638;1,286643953;1,299247968;0,945206833;28/11/2013
1,316169843;1,297971647;1,309150222;0,950749807;29/11/2013
1,303187307;1,284805914;1,294199689;0,939044181;02/12/2013
1,288125037;1,270147932;1,276445542;0,922774919;03/12/2013
1,273791997;1,25776491;1,258887648;0,915549126;04/12/2013
1,281426013;1,265691818;1,262202396;0,918812903;05/12/2013
1,278441978;1,261854324;1,261006853;0,916963952;06/12/2013
1,279173804;1,263931895;1,265459162;0,920586345;09/12/2013
1,27797489;1,261947651;1,259167304;0,915598947;10/12/2013
1,269170133;1,254219445;1,246894148;0,901854879;11/12/2013
1,258555102;1,243338478;1,241043845;0,897293744;12/12/2013
1,25510447;1,241138858;1,231988142;0,894113726;13/12/2013
1,256972859;1,244392291;1,234567208;0,896628889;16/12/2013
1,253671246;1,241187955;1,236808372;0,89932628;17/12/2013
1,254224256;1,240871966;1,237704354;0,899737524;18/12/2013
1,262775652;1,248232378;1,246679661;0,909023277;19/12/2013
1,26531983;1,250163285;1,247505031;0,909124412;20/12/2013
1,265926625;1,251527866;1,24342139;0,908182204;23/12/2013
1,2618086;1,246025926;1,241304363;0,905520453;26/12/2013
1,266254444;1,250700212;1,247118577;0,909242288;27/12/2013
1,271528638;1,254758921;1,251899737;0,917505364;30/12/2013
1,255664016;1,237750307;1,235454349;0,903422633;02/01/2014
1,251122799;1,236703898;1,234517754;0,906775909;03/01/2014
1,241431886;1,226922964;1,222590841;0,900156476;06/01/2014
1,241239284;1,227013727;1,218401265;0,890770455;07/01/2014
1,235965115;1,221576727;1,214581467;0,889049296;08/01/2014
1,21132836;1,197637681;1,193038676;0,869189688;09/01/2014
1,218495268;1,203531888;1,19663545;0,87820781;10/01/2014
1,205962923;1,193120522;1,189553938;0,874949588;13/01/2014
1,218827408;1,204920577;1,200873219;0,883751789;14/01/2014
1,222606233;1,208627194;1,198890389;0,881912478;15/01/2014
1,211889401;1,198467677;1,190177846;0,876552623;16/01/2014
1,200370409;1,188208072;1,179271127;0,86706314;17/01/2014
1,195325166;1,183810402;1,172603237;0,863046917;20/01/2014
1,191796553;1,181448601;1,16853699;0,862413502;21/01/2014
1,202531504;1,194296885;1,179835122;0,87140085;22/01/2014
1,187236663;1,178156072;1,165277977;0,859586573;23/01/2014
1,176838952;1,167601139;1,15794875;0,850811548;24/01/2014
1,173477014;1,16352842;1,153288566;0,85137999;27/01/2014
1,17779227;1,167172195;1,155735107;0,854582447;28/01/2014
1,171575119;1,160574667;1,147112003;0,840877883;29/01/2014
1,157273494;1,148203956;1,13091389;0,835490768;30/01/2014
1,164558022;1,15479163;1,137780721;0,840863958;31/01/2014
1,138605614;1,126166227;1,110153497;0,818859587;03/02/2014
1,149369142;1,135488933;1,128370762;0,834306458;04/02/2014
1,137660722;1,125975852;1,120451827;0,826231225;05/02/2014
1,155269012;1,144261264;1,135842837;0,839611695;06/02/2014
1,159111969;1,150635769;1,146428096;0,848414317;07/02/2014
1,147665877;1,1358947;1,137409309;0,842687984;10/02/2014
1,158756897;1,151137538;1,151985583;0,855433224;11/02/2014
1,157649864;1,14541904;1,145538447;0,850520358;12/02/2014
1,150009478;1,139039691;1,136539732;0,847868468;13/02/2014
1,149370141;1,139785708;1,144346407;0,857403922;14/02/2014
1,130232844;1,120751966;1,131616173;0,8517363;17/02/2014
1,108044568;1,09375545;1,116746889;0,838968813;18/02/2014
1,120607356;1,109110725;1,127827721;0,845323049;19/02/2014
1,136667676;1,12182183;1,131309448;0,845287411;20/02/2014
1,147565897;1,127582626;1,137893124;0,85313649;21/02/2014
1,150457528;1,132514087;1,136984963;0,852318637;24/02/2014
1,143011435;1,121164149;1,128517543;0,841190014;25/02/2014
1,153734844;1,126856005;1,133454594;0,843356301;26/02/2014
1,176272193;1,146239047;1,147235363;0,852987937;27/02/2014
1,174072434;1,143128708;1,139458768;0,844975919;28/02/2014
1,167892307;1,135944269;1,138263462;0,843679651;05/03/2014
1,177425734;1,143970978;1,151499572;0,853212484;06/03/2014
1,158824268;1,122285103;1,136687869;0,842079541;07/03/2014
